"year","county","route","route_num","count"
2017,"chatham","cthm-01",1,8
2018,"chatham","cthm-01",1,5
2019,"chatham","cthm-01",1,5
2020,"chatham","cthm-01",1,3
2021,"chatham","cthm-01",1,8
2022,"chatham","cthm-01",1,13
2023,"chatham","cthm-01",1,10
2024,"chatham","cthm-01",1,11
2000,"chatham","cthm-02",2,12
2001,"chatham","cthm-02",2,9
2002,"chatham","cthm-02",2,11
2003,"chatham","cthm-02",2,13
2004,"chatham","cthm-02",2,8
2005,"chatham","cthm-02",2,11
2006,"chatham","cthm-02",2,11
2007,"chatham","cthm-02",2,5
2008,"chatham","cthm-02",2,10
2009,"chatham","cthm-02",2,10
2010,"chatham","cthm-02",2,5
2011,"chatham","cthm-02",2,3
2012,"chatham","cthm-02",2,11
2013,"chatham","cthm-02",2,13
2014,"chatham","cthm-02",2,17
2015,"chatham","cthm-02",2,9
2016,"chatham","cthm-02",2,6
2017,"chatham","cthm-02",2,19
2018,"chatham","cthm-02",2,12
2019,"chatham","cthm-02",2,13
2020,"chatham","cthm-02",2,10
2021,"chatham","cthm-02",2,17
2022,"chatham","cthm-02",2,9
2023,"chatham","cthm-02",2,12
2024,"chatham","cthm-02",2,8
2000,"chatham","cthm-03",3,6
2001,"chatham","cthm-03",3,8
2002,"chatham","cthm-03",3,4
2003,"chatham","cthm-03",3,4
2004,"chatham","cthm-03",3,8
2005,"chatham","cthm-03",3,6
2006,"chatham","cthm-03",3,7
2007,"chatham","cthm-03",3,15
2008,"chatham","cthm-03",3,10
2009,"chatham","cthm-03",3,6
2010,"chatham","cthm-03",3,7
2011,"chatham","cthm-03",3,4
2012,"chatham","cthm-03",3,5
2013,"chatham","cthm-03",3,8
2014,"chatham","cthm-03",3,5
2015,"chatham","cthm-03",3,5
2016,"chatham","cthm-03",3,9
2017,"chatham","cthm-03",3,3
2018,"chatham","cthm-03",3,3
2019,"chatham","cthm-03",3,7
2020,"chatham","cthm-03",3,10
2021,"chatham","cthm-03",3,11
2022,"chatham","cthm-03",3,11
2023,"chatham","cthm-03",3,8
2024,"chatham","cthm-03",3,6
2000,"chatham","cthm-04",4,14
2001,"chatham","cthm-04",4,13
2002,"chatham","cthm-04",4,20
2003,"chatham","cthm-04",4,15
2004,"chatham","cthm-04",4,14
2005,"chatham","cthm-04",4,15
2006,"chatham","cthm-04",4,11
2007,"chatham","cthm-04",4,15
2008,"chatham","cthm-04",4,9
2009,"chatham","cthm-04",4,17
2010,"chatham","cthm-04",4,15
2011,"chatham","cthm-04",4,11
2012,"chatham","cthm-04",4,7
2013,"chatham","cthm-04",4,14
2014,"chatham","cthm-04",4,12
2015,"chatham","cthm-04",4,17
2016,"chatham","cthm-04",4,18
2017,"chatham","cthm-04",4,12
2018,"chatham","cthm-04",4,13
2019,"chatham","cthm-04",4,16
2020,"chatham","cthm-04",4,11
2021,"chatham","cthm-04",4,11
2022,"chatham","cthm-04",4,11
2023,"chatham","cthm-04",4,12
2024,"chatham","cthm-04",4,4
2000,"chatham","cthm-05",5,10
2001,"chatham","cthm-05",5,12
2002,"chatham","cthm-05",5,5
2003,"chatham","cthm-05",5,8
2004,"chatham","cthm-05",5,12
2005,"chatham","cthm-05",5,15
2006,"chatham","cthm-05",5,41
2007,"chatham","cthm-05",5,22
2008,"chatham","cthm-05",5,3
2009,"chatham","cthm-05",5,33
2010,"chatham","cthm-05",5,44
2011,"chatham","cthm-05",5,28
2012,"chatham","cthm-05",5,23
2013,"chatham","cthm-05",5,37
2014,"chatham","cthm-05",5,0
2015,"chatham","cthm-05",5,28
2016,"chatham","cthm-05",5,15
2017,"chatham","cthm-05",5,19
2018,"chatham","cthm-05",5,20
2019,"chatham","cthm-05",5,12
2020,"chatham","cthm-05",5,12
2021,"chatham","cthm-05",5,15
2022,"chatham","cthm-05",5,9
2023,"chatham","cthm-05",5,8
2024,"chatham","cthm-05",5,10
2000,"chatham","cthm-06",6,12
2001,"chatham","cthm-06",6,15
2002,"chatham","cthm-06",6,15
2003,"chatham","cthm-06",6,16
2004,"chatham","cthm-06",6,8
2005,"chatham","cthm-06",6,19
2006,"chatham","cthm-06",6,13
2007,"chatham","cthm-06",6,10
2008,"chatham","cthm-06",6,13
2009,"chatham","cthm-06",6,16
2010,"chatham","cthm-06",6,31
2018,"chatham","cthm-06",6,10
2019,"chatham","cthm-06",6,8
2020,"chatham","cthm-06",6,13
2021,"chatham","cthm-06",6,13
2022,"chatham","cthm-06",6,18
2023,"chatham","cthm-06",6,17
2024,"chatham","cthm-06",6,12
2000,"chatham","cthm-07",7,4
2001,"chatham","cthm-07",7,6
2002,"chatham","cthm-07",7,9
2003,"chatham","cthm-07",7,9
2004,"chatham","cthm-07",7,10
2005,"chatham","cthm-07",7,12
2006,"chatham","cthm-07",7,5
2007,"chatham","cthm-07",7,5
2008,"chatham","cthm-07",7,6
2009,"chatham","cthm-07",7,6
2010,"chatham","cthm-07",7,4
2011,"chatham","cthm-07",7,13
2012,"chatham","cthm-07",7,12
2013,"chatham","cthm-07",7,12
2014,"chatham","cthm-07",7,4
2015,"chatham","cthm-07",7,5
2016,"chatham","cthm-07",7,13
2017,"chatham","cthm-07",7,5
2018,"chatham","cthm-07",7,7
2019,"chatham","cthm-07",7,9
2020,"chatham","cthm-07",7,12
2021,"chatham","cthm-07",7,8
2022,"chatham","cthm-07",7,3
2023,"chatham","cthm-07",7,6
2024,"chatham","cthm-07",7,5
2000,"chatham","cthm-08",8,9
2001,"chatham","cthm-08",8,41
2002,"chatham","cthm-08",8,27
2003,"chatham","cthm-08",8,26
2004,"chatham","cthm-08",8,11
2005,"chatham","cthm-08",8,9
2006,"chatham","cthm-08",8,9
2007,"chatham","cthm-08",8,16
2008,"chatham","cthm-08",8,15
2009,"chatham","cthm-08",8,17
2010,"chatham","cthm-08",8,13
2011,"chatham","cthm-08",8,10
2012,"chatham","cthm-08",8,12
2013,"chatham","cthm-08",8,10
2014,"chatham","cthm-08",8,9
2015,"chatham","cthm-08",8,9
2016,"chatham","cthm-08",8,14
2017,"chatham","cthm-08",8,4
2019,"chatham","cthm-08",8,12
2020,"chatham","cthm-08",8,13
2021,"chatham","cthm-08",8,12
2022,"chatham","cthm-08",8,8
2023,"chatham","cthm-08",8,12
2024,"chatham","cthm-08",8,9
2000,"chatham","cthm-09",9,8
2001,"chatham","cthm-09",9,11
2002,"chatham","cthm-09",9,7
2003,"chatham","cthm-09",9,10
2005,"chatham","cthm-09",9,5
2006,"chatham","cthm-09",9,8
2007,"chatham","cthm-09",9,8
2008,"chatham","cthm-09",9,11
2009,"chatham","cthm-09",9,14
2010,"chatham","cthm-09",9,7
2011,"chatham","cthm-09",9,3
2012,"chatham","cthm-09",9,4
2013,"chatham","cthm-09",9,7
2014,"chatham","cthm-09",9,10
2015,"chatham","cthm-09",9,9
2016,"chatham","cthm-09",9,8
2017,"chatham","cthm-09",9,9
2018,"chatham","cthm-09",9,4
2019,"chatham","cthm-09",9,13
2020,"chatham","cthm-09",9,11
2021,"chatham","cthm-09",9,5
2022,"chatham","cthm-09",9,9
2023,"chatham","cthm-09",9,12
2024,"chatham","cthm-09",9,15
2000,"chatham","cthm-10",10,7
2001,"chatham","cthm-10",10,11
2002,"chatham","cthm-10",10,6
2003,"chatham","cthm-10",10,4
2004,"chatham","cthm-10",10,5
2005,"chatham","cthm-10",10,10
2006,"chatham","cthm-10",10,3
2007,"chatham","cthm-10",10,6
2008,"chatham","cthm-10",10,8
2009,"chatham","cthm-10",10,10
2010,"chatham","cthm-10",10,6
2011,"chatham","cthm-10",10,9
2012,"chatham","cthm-10",10,8
2013,"chatham","cthm-10",10,5
2015,"chatham","cthm-10",10,8
2016,"chatham","cthm-10",10,8
2017,"chatham","cthm-10",10,3
2018,"chatham","cthm-10",10,8
2019,"chatham","cthm-10",10,12
2020,"chatham","cthm-10",10,11
2021,"chatham","cthm-10",10,10
2022,"chatham","cthm-10",10,12
2023,"chatham","cthm-10",10,12
2024,"chatham","cthm-10",10,11
2000,"chatham","cthm-11",11,0
2001,"chatham","cthm-11",11,7
2002,"chatham","cthm-11",11,3
2003,"chatham","cthm-11",11,3
2005,"chatham","cthm-11",11,4
2006,"chatham","cthm-11",11,3
2007,"chatham","cthm-11",11,7
2008,"chatham","cthm-11",11,7
2009,"chatham","cthm-11",11,9
2010,"chatham","cthm-11",11,3
2011,"chatham","cthm-11",11,6
2012,"chatham","cthm-11",11,11
2013,"chatham","cthm-11",11,2
2016,"chatham","cthm-11",11,5
2020,"chatham","cthm-11",11,8
2022,"chatham","cthm-11",11,9
2023,"chatham","cthm-11",11,13
2024,"chatham","cthm-11",11,13
2000,"chatham","cthm-12",12,11
2001,"chatham","cthm-12",12,9
2002,"chatham","cthm-12",12,9
2003,"chatham","cthm-12",12,19
2004,"chatham","cthm-12",12,13
2005,"chatham","cthm-12",12,7
2006,"chatham","cthm-12",12,14
2007,"chatham","cthm-12",12,14
2008,"chatham","cthm-12",12,13
2009,"chatham","cthm-12",12,13
2017,"chatham","cthm-12",12,18
2019,"chatham","cthm-12",12,9
2020,"chatham","cthm-12",12,12
2021,"chatham","cthm-12",12,19
2022,"chatham","cthm-12",12,7
2023,"chatham","cthm-12",12,5
2024,"chatham","cthm-12",12,8
2000,"chatham","cthm-13",13,4
2001,"chatham","cthm-13",13,2
2002,"chatham","cthm-13",13,0
2003,"chatham","cthm-13",13,0
2004,"chatham","cthm-13",13,0
2005,"chatham","cthm-13",13,0
2006,"chatham","cthm-13",13,1
2007,"chatham","cthm-13",13,9
2008,"chatham","cthm-13",13,36
2009,"chatham","cthm-13",13,20
2010,"chatham","cthm-13",13,15
2011,"chatham","cthm-13",13,33
2012,"chatham","cthm-13",13,28
2013,"chatham","cthm-13",13,33
2014,"chatham","cthm-13",13,23
2015,"chatham","cthm-13",13,26
2016,"chatham","cthm-13",13,16
2017,"chatham","cthm-13",13,14
2018,"chatham","cthm-13",13,21
2019,"chatham","cthm-13",13,26
2020,"chatham","cthm-13",13,10
2021,"chatham","cthm-13",13,17
2022,"chatham","cthm-13",13,17
2023,"chatham","cthm-13",13,15
2024,"chatham","cthm-13",13,13
2000,"chatham","cthm-14",14,5
2001,"chatham","cthm-14",14,9
2002,"chatham","cthm-14",14,12
2003,"chatham","cthm-14",14,9
2004,"chatham","cthm-14",14,9
2005,"chatham","cthm-14",14,9
2006,"chatham","cthm-14",14,7
2007,"chatham","cthm-14",14,10
2008,"chatham","cthm-14",14,4
2009,"chatham","cthm-14",14,4
2014,"chatham","cthm-14",14,24
2015,"chatham","cthm-14",14,20
2019,"chatham","cthm-14",14,5
2020,"chatham","cthm-14",14,12
2021,"chatham","cthm-14",14,18
2022,"chatham","cthm-14",14,20
2023,"chatham","cthm-14",14,14
2024,"chatham","cthm-14",14,12
2002,"durham","drhm-01",1,16
2003,"durham","drhm-01",1,15
2004,"durham","drhm-01",1,19
2005,"durham","drhm-01",1,10
2006,"durham","drhm-01",1,9
2007,"durham","drhm-01",1,15
2008,"durham","drhm-01",1,15
2009,"durham","drhm-01",1,13
2010,"durham","drhm-01",1,5
2011,"durham","drhm-01",1,12
2012,"durham","drhm-01",1,10
2013,"durham","drhm-01",1,10
2014,"durham","drhm-01",1,6
2015,"durham","drhm-01",1,11
2016,"durham","drhm-01",1,6
2017,"durham","drhm-01",1,5
2018,"durham","drhm-01",1,2
2019,"durham","drhm-01",1,3
2020,"durham","drhm-01",1,4
2021,"durham","drhm-01",1,16
2022,"durham","drhm-01",1,27
2023,"durham","drhm-01",1,18
2024,"durham","drhm-01",1,15
2002,"durham","drhm-02",2,13
2003,"durham","drhm-02",2,18
2004,"durham","drhm-02",2,7
2005,"durham","drhm-02",2,12
2006,"durham","drhm-02",2,9
2007,"durham","drhm-02",2,14
2008,"durham","drhm-02",2,19
2009,"durham","drhm-02",2,12
2010,"durham","drhm-02",2,4
2011,"durham","drhm-02",2,2
2012,"durham","drhm-02",2,4
2013,"durham","drhm-02",2,4
2014,"durham","drhm-02",2,5
2015,"durham","drhm-02",2,4
2017,"durham","drhm-02",2,13
2018,"durham","drhm-02",2,13
2019,"durham","drhm-02",2,11
2020,"durham","drhm-02",2,14
2022,"durham","drhm-02",2,16
2023,"durham","drhm-02",2,22
2024,"durham","drhm-02",2,26
2002,"durham","drhm-03",3,4
2003,"durham","drhm-03",3,6
2004,"durham","drhm-03",3,8
2005,"durham","drhm-03",3,8
2006,"durham","drhm-03",3,8
2007,"durham","drhm-03",3,5
2008,"durham","drhm-03",3,7
2009,"durham","drhm-03",3,3
2010,"durham","drhm-03",3,11
2011,"durham","drhm-03",3,11
2012,"durham","drhm-03",3,6
2013,"durham","drhm-03",3,10
2014,"durham","drhm-03",3,8
2015,"durham","drhm-03",3,11
2016,"durham","drhm-03",3,5
2017,"durham","drhm-03",3,7
2018,"durham","drhm-03",3,5
2019,"durham","drhm-03",3,6
2020,"durham","drhm-03",3,8
2021,"durham","drhm-03",3,11
2022,"durham","drhm-03",3,7
2023,"durham","drhm-03",3,9
2024,"durham","drhm-03",3,6
2002,"durham","drhm-04",4,5
2003,"durham","drhm-04",4,9
2004,"durham","drhm-04",4,8
2005,"durham","drhm-04",4,5
2006,"durham","drhm-04",4,13
2007,"durham","drhm-04",4,13
2008,"durham","drhm-04",4,12
2009,"durham","drhm-04",4,12
2010,"durham","drhm-04",4,9
2011,"durham","drhm-04",4,13
2012,"durham","drhm-04",4,11
2013,"durham","drhm-04",4,13
2014,"durham","drhm-04",4,6
2018,"durham","drhm-04",4,9
2019,"durham","drhm-04",4,10
2020,"durham","drhm-04",4,16
2021,"durham","drhm-04",4,15
2022,"durham","drhm-04",4,16
2023,"durham","drhm-04",4,20
2024,"durham","drhm-04",4,5
2002,"durham","drhm-05",5,13
2003,"durham","drhm-05",5,7
2004,"durham","drhm-05",5,2
2005,"durham","drhm-05",5,7
2006,"durham","drhm-05",5,11
2007,"durham","drhm-05",5,12
2008,"durham","drhm-05",5,11
2009,"durham","drhm-05",5,5
2010,"durham","drhm-05",5,3
2011,"durham","drhm-05",5,6
2012,"durham","drhm-05",5,11
2013,"durham","drhm-05",5,6
2014,"durham","drhm-05",5,10
2015,"durham","drhm-05",5,12
2016,"durham","drhm-05",5,15
2017,"durham","drhm-05",5,12
2018,"durham","drhm-05",5,7
2019,"durham","drhm-05",5,16
2020,"durham","drhm-05",5,8
2021,"durham","drhm-05",5,14
2022,"durham","drhm-05",5,8
2023,"durham","drhm-05",5,13
2024,"durham","drhm-05",5,8
2002,"durham","drhm-06",6,0
2003,"durham","drhm-06",6,3
2004,"durham","drhm-06",6,3
2005,"durham","drhm-06",6,4
2006,"durham","drhm-06",6,2
2007,"durham","drhm-06",6,3
2008,"durham","drhm-06",6,3
2009,"durham","drhm-06",6,3
2010,"durham","drhm-06",6,0
2011,"durham","drhm-06",6,11
2012,"durham","drhm-06",6,8
2013,"durham","drhm-06",6,8
2014,"durham","drhm-06",6,14
2015,"durham","drhm-06",6,15
2016,"durham","drhm-06",6,15
2017,"durham","drhm-06",6,12
2018,"durham","drhm-06",6,11
2019,"durham","drhm-06",6,11
2020,"durham","drhm-06",6,8
2021,"durham","drhm-06",6,8
2022,"durham","drhm-06",6,10
2023,"durham","drhm-06",6,8
2024,"durham","drhm-06",6,4
2002,"durham","drhm-07",7,12
2003,"durham","drhm-07",7,6
2004,"durham","drhm-07",7,8
2005,"durham","drhm-07",7,9
2006,"durham","drhm-07",7,5
2007,"durham","drhm-07",7,10
2008,"durham","drhm-07",7,15
2009,"durham","drhm-07",7,11
2010,"durham","drhm-07",7,8
2011,"durham","drhm-07",7,8
2012,"durham","drhm-07",7,12
2013,"durham","drhm-07",7,7
2015,"durham","drhm-07",7,3
2016,"durham","drhm-07",7,10
2017,"durham","drhm-07",7,13
2018,"durham","drhm-07",7,8
2019,"durham","drhm-07",7,11
2020,"durham","drhm-07",7,8
2021,"durham","drhm-07",7,11
2022,"durham","drhm-07",7,9
2023,"durham","drhm-07",7,26
2024,"durham","drhm-07",7,11
2002,"durham","drhm-08",8,8
2003,"durham","drhm-08",8,11
2004,"durham","drhm-08",8,7
2005,"durham","drhm-08",8,9
2006,"durham","drhm-08",8,8
2007,"durham","drhm-08",8,7
2008,"durham","drhm-08",8,12
2011,"durham","drhm-08",8,15
2012,"durham","drhm-08",8,26
2013,"durham","drhm-08",8,32
2014,"durham","drhm-08",8,18
2015,"durham","drhm-08",8,9
2016,"durham","drhm-08",8,18
2017,"durham","drhm-08",8,23
2018,"durham","drhm-08",8,17
2019,"durham","drhm-08",8,6
2020,"durham","drhm-08",8,15
2021,"durham","drhm-08",8,13
2022,"durham","drhm-08",8,16
2023,"durham","drhm-08",8,16
2024,"durham","drhm-08",8,15
