"year","county","route","route_num","count"
2005,"chatham","cthm-12",12,19
2006,"chatham","cthm-12",12,34
2007,"chatham","cthm-12",12,23
2008,"chatham","cthm-12",12,18
2009,"chatham","cthm-12",12,23
2017,"chatham","cthm-12",12,22
2019,"chatham","cthm-12",12,21
2020,"chatham","cthm-12",12,22
2021,"chatham","cthm-12",12,22
2022,"chatham","cthm-12",12,24
2023,"chatham","cthm-12",12,21
2024,"chatham","cthm-12",12,22
2025,"chatham","cthm-12",12,18
2000,"chatham","cthm-13",13,29
2001,"chatham","cthm-13",13,30
2002,"chatham","cthm-13",13,44
2003,"chatham","cthm-13",13,34
2004,"chatham","cthm-13",13,36
2005,"chatham","cthm-13",13,15
2006,"chatham","cthm-13",13,28
2007,"chatham","cthm-13",13,15
2008,"chatham","cthm-13",13,34
2009,"chatham","cthm-13",13,58
2010,"chatham","cthm-13",13,34
2011,"chatham","cthm-13",13,33
2012,"chatham","cthm-13",13,48
2013,"chatham","cthm-13",13,53
2014,"chatham","cthm-13",13,43
2015,"chatham","cthm-13",13,55
2016,"chatham","cthm-13",13,57
2017,"chatham","cthm-13",13,62
2018,"chatham","cthm-13",13,30
2019,"chatham","cthm-13",13,24
2020,"chatham","cthm-13",13,29
2021,"chatham","cthm-13",13,34
2022,"chatham","cthm-13",13,21
2023,"chatham","cthm-13",13,31
2024,"chatham","cthm-13",13,24
2025,"chatham","cthm-13",13,27
2000,"chatham","cthm-14",14,27
2001,"chatham","cthm-14",14,26
2002,"chatham","cthm-14",14,26
2003,"chatham","cthm-14",14,10
2004,"chatham","cthm-14",14,15
2005,"chatham","cthm-14",14,11
2006,"chatham","cthm-14",14,17
2007,"chatham","cthm-14",14,15
2008,"chatham","cthm-14",14,18
2009,"chatham","cthm-14",14,27
2014,"chatham","cthm-14",14,17
2015,"chatham","cthm-14",14,16
2019,"chatham","cthm-14",14,7
2020,"chatham","cthm-14",14,20
2021,"chatham","cthm-14",14,16
2022,"chatham","cthm-14",14,7
2023,"chatham","cthm-14",14,23
2024,"chatham","cthm-14",14,12
2025,"chatham","cthm-14",14,23
2002,"durham","drhm-01",1,15
2003,"durham","drhm-01",1,18
2004,"durham","drhm-01",1,31
2005,"durham","drhm-01",1,38
2006,"durham","drhm-01",1,29
2007,"durham","drhm-01",1,22
2008,"durham","drhm-01",1,28
2009,"durham","drhm-01",1,16
2010,"durham","drhm-01",1,27
2011,"durham","drhm-01",1,21
2012,"durham","drhm-01",1,16
2013,"durham","drhm-01",1,28
2014,"durham","drhm-01",1,47
2015,"durham","drhm-01",1,26
2016,"durham","drhm-01",1,41
2017,"durham","drhm-01",1,27
2018,"durham","drhm-01",1,26
2019,"durham","drhm-01",1,15
2020,"durham","drhm-01",1,21
2021,"durham","drhm-01",1,23
2022,"durham","drhm-01",1,40
2023,"durham","drhm-01",1,29
2024,"durham","drhm-01",1,21
2025,"durham","drhm-01",1,19
2002,"durham","drhm-02",2,27
2003,"durham","drhm-02",2,28
2004,"durham","drhm-02",2,22
2005,"durham","drhm-02",2,34
2006,"durham","drhm-02",2,20
2007,"durham","drhm-02",2,18
2008,"durham","drhm-02",2,30
2009,"durham","drhm-02",2,21
2010,"durham","drhm-02",2,12
2011,"durham","drhm-02",2,11
2012,"durham","drhm-02",2,15
2013,"durham","drhm-02",2,6
2014,"durham","drhm-02",2,6
2015,"durham","drhm-02",2,11
2017,"durham","drhm-02",2,29
2018,"durham","drhm-02",2,20
2019,"durham","drhm-02",2,31
2020,"durham","drhm-02",2,23
2022,"durham","drhm-02",2,56
2023,"durham","drhm-02",2,41
2024,"durham","drhm-02",2,55
2025,"durham","drhm-02",2,29
2002,"durham","drhm-03",3,19
2003,"durham","drhm-03",3,25
2004,"durham","drhm-03",3,15
2005,"durham","drhm-03",3,21
2006,"durham","drhm-03",3,22
2007,"durham","drhm-03",3,27
2008,"durham","drhm-03",3,24
2009,"durham","drhm-03",3,30
2010,"durham","drhm-03",3,14
2011,"durham","drhm-03",3,14
2012,"durham","drhm-03",3,23
2013,"durham","drhm-03",3,25
2014,"durham","drhm-03",3,10
2015,"durham","drhm-03",3,19
2016,"durham","drhm-03",3,25
2017,"durham","drhm-03",3,24
2018,"durham","drhm-03",3,16
2019,"durham","drhm-03",3,15
2020,"durham","drhm-03",3,5
2021,"durham","drhm-03",3,31
2022,"durham","drhm-03",3,16
2023,"durham","drhm-03",3,10
2024,"durham","drhm-03",3,11
2025,"durham","drhm-03",3,19
2002,"durham","drhm-04",4,14
2003,"durham","drhm-04",4,4
2004,"durham","drhm-04",4,4
2005,"durham","drhm-04",4,2
2006,"durham","drhm-04",4,9
2007,"durham","drhm-04",4,4
2008,"durham","drhm-04",4,15
2009,"durham","drhm-04",4,8
2010,"durham","drhm-04",4,4
2011,"durham","drhm-04",4,22
2012,"durham","drhm-04",4,9
2013,"durham","drhm-04",4,13
2014,"durham","drhm-04",4,9
2018,"durham","drhm-04",4,14
2019,"durham","drhm-04",4,7
2020,"durham","drhm-04",4,6
2021,"durham","drhm-04",4,6
2022,"durham","drhm-04",4,17
2023,"durham","drhm-04",4,17
2024,"durham","drhm-04",4,2
2025,"durham","drhm-04",4,8
2002,"durham","drhm-05",5,14
2003,"durham","drhm-05",5,11
2004,"durham","drhm-05",5,0
2005,"durham","drhm-05",5,9
2006,"durham","drhm-05",5,8
2007,"durham","drhm-05",5,11
2008,"durham","drhm-05",5,7
2009,"durham","drhm-05",5,15
2010,"durham","drhm-05",5,15
2011,"durham","drhm-05",5,11
2012,"durham","drhm-05",5,12
2013,"durham","drhm-05",5,10
2014,"durham","drhm-05",5,15
2015,"durham","drhm-05",5,18
2016,"durham","drhm-05",5,9
2017,"durham","drhm-05",5,4
2018,"durham","drhm-05",5,10
2019,"durham","drhm-05",5,3
2020,"durham","drhm-05",5,9
2021,"durham","drhm-05",5,9
2022,"durham","drhm-05",5,12
2023,"durham","drhm-05",5,9
2024,"durham","drhm-05",5,19
2025,"durham","drhm-05",5,6
2002,"durham","drhm-06",6,7
2003,"durham","drhm-06",6,6
2004,"durham","drhm-06",6,13
2005,"durham","drhm-06",6,6
2006,"durham","drhm-06",6,11
2007,"durham","drhm-06",6,9
2008,"durham","drhm-06",6,12
2009,"durham","drhm-06",6,3
2010,"durham","drhm-06",6,14
2011,"durham","drhm-06",6,13
2012,"durham","drhm-06",6,12
2013,"durham","drhm-06",6,22
2014,"durham","drhm-06",6,17
2015,"durham","drhm-06",6,12
2016,"durham","drhm-06",6,5
2017,"durham","drhm-06",6,14
2018,"durham","drhm-06",6,10
2019,"durham","drhm-06",6,6
2020,"durham","drhm-06",6,18
2021,"durham","drhm-06",6,12
2022,"durham","drhm-06",6,13
2023,"durham","drhm-06",6,19
2024,"durham","drhm-06",6,6
2025,"durham","drhm-06",6,10
2002,"durham","drhm-07",7,7
2003,"durham","drhm-07",7,6
2004,"durham","drhm-07",7,9
2005,"durham","drhm-07",7,10
2006,"durham","drhm-07",7,19
2007,"durham","drhm-07",7,12
2008,"durham","drhm-07",7,7
2009,"durham","drhm-07",7,6
2010,"durham","drhm-07",7,9
2011,"durham","drhm-07",7,14
2012,"durham","drhm-07",7,3
2013,"durham","drhm-07",7,10
2015,"durham","drhm-07",7,16
2016,"durham","drhm-07",7,8
2017,"durham","drhm-07",7,13
2018,"durham","drhm-07",7,9
2019,"durham","drhm-07",7,3
2020,"durham","drhm-07",7,6
2021,"durham","drhm-07",7,4
2022,"durham","drhm-07",7,8
2023,"durham","drhm-07",7,10
2024,"durham","drhm-07",7,15
2025,"durham","drhm-07",7,20
2002,"durham","drhm-08",8,22
2003,"durham","drhm-08",8,26
2004,"durham","drhm-08",8,18
2005,"durham","drhm-08",8,27
2006,"durham","drhm-08",8,24
2007,"durham","drhm-08",8,18
2008,"durham","drhm-08",8,28
2011,"durham","drhm-08",8,28
2012,"durham","drhm-08",8,31
2013,"durham","drhm-08",8,34
2014,"durham","drhm-08",8,32
2015,"durham","drhm-08",8,21
2016,"durham","drhm-08",8,24
2017,"durham","drhm-08",8,29
2018,"durham","drhm-08",8,26
2019,"durham","drhm-08",8,28
2020,"durham","drhm-08",8,18
2021,"durham","drhm-08",8,12
2022,"durham","drhm-08",8,31
2023,"durham","drhm-08",8,14
2024,"durham","drhm-08",8,24
